season,seasons_used,player,pWAR,rate,balls_eq,wb_ipl,wb_t20,bf,bb,source,rate_shrunk
2023,"2020,2021,2022",Nathan Ellis,0.5597579550640328,0.1205216358617728,330.8,281.0,332.0,38.0,243.0,IPL+T20I,0.15393343764260903
2023,"2020,2021,2022",Navdeep Saini,0.25398575454531247,-0.0717084277834047,493.9,478.0,106.0,41.0,437.0,IPL+T20I,0.06984608249996092
2023,"2020,2021,2022",Naveen-ul-Haq,0.5380393045621988,0.0024644930840827,104.7,0.0,698.0,,,T20I only,0.14796080875460468
2023,"2020,2021,2022",Nicholas Pooran,0.9092056600734548,0.2935289715505414,1292.4,996.0,1976.0,996.0,0.0,IPL+T20I,0.2500315565202001
2023,"2020,2021,2022",Nitish Rana,0.9507473910814997,0.2988952400888163,1715.1,1707.0,54.0,1635.0,72.0,IPL+T20I,0.26145553254741244
2023,"2020,2021,2022",Nurul Hasan,0.5606837055530084,0.0530776790924158,107.55,0.0,717.0,,,T20I only,0.1541880190270773
2023,"2020,2021,2022",Obed McCoy,0.6704218341397462,0.1992084206829193,690.6,486.0,1364.0,15.0,471.0,IPL+T20I,0.1843660043884302
2023,"2020,2021,2022",Odean Smith,-0.06897881312737028,-0.2517376147166366,567.45,405.0,1083.0,132.0,273.0,IPL+T20I,-0.018969173610026827
2023,"2020,2021,2022",Pat Cummins,0.468503450860541,0.1097920520158829,1502.6,1289.0,1424.0,298.0,991.0,IPL+T20I,0.12883844898664878
2023,"2020,2021,2022",Pathum Nissanka,0.5639255617175527,0.1267126836212186,361.35,0.0,2409.0,,,T20I only,0.155079529472327
2023,"2020,2021,2022",Paul Stirling,0.7136766570101216,0.2502239742014479,344.25,0.0,2295.0,,,T20I only,0.19626108067778344
2023,"2020,2021,2022",Paul van Meekeren,0.6344072841031853,0.2343964531904581,55.35,0.0,369.0,,,T20I only,0.17446200312837595
2023,"2020,2021,2022",Phil Salt,0.7286768571416572,0.5141911740303603,68.39999999999999,0.0,456.0,,,T20I only,0.20038613571395572
2023,"2020,2021,2022",Piyush Chawla,0.4147647898190135,-0.1036145897202564,179.0,179.0,0.0,4.0,175.0,IPL only,0.11406031720022872
2023,"2020,2021,2022",Prabhsimran Singh,0.5013056736989567,-0.0994248566676569,94.0,94.0,0.0,94.0,0.0,IPL only,0.1378590602672131
2023,"2020,2021,2022",Pradeep Sangwan,0.8672201288020435,0.5104281592367564,177.0,177.0,0.0,15.0,162.0,IPL only,0.23848553542056194
2023,"2020,2021,2022",Prashant Solanki,0.6472133339030173,0.2315256705029954,108.0,108.0,0.0,0.0,108.0,IPL only,0.17798366682332975
2023,"2020,2021,2022",Prasidh Krishna,0.5433507594746587,0.1416685896901983,1833.0,1833.0,0.0,42.0,1791.0,IPL only,0.14942145885553115
2023,"2020,2021,2022",Praveen Dubey,0.48216405312858024,-0.2934614452531691,61.0,61.0,0.0,13.0,48.0,IPL only,0.13259511461035955
2023,"2020,2021,2022",Praveen Jayawickrama,0.5266177194709335,-0.339405665500278,36.0,0.0,240.0,,,T20I only,0.1448198728545067
2023,"2020,2021,2022",Prithvi Shaw,1.6651832319124127,0.6102637877521367,1324.3,1324.0,2.0,1324.0,0.0,IPL+T20I,0.4579253887759135
2023,"2020,2021,2022",Priyam Garg,0.46875874542151985,0.0491042642499001,358.0,358.0,0.0,358.0,0.0,IPL only,0.12890865499091794
2023,"2020,2021,2022",Quinton de Kock,1.2133506591439487,0.3871669663908075,2145.3,1893.0,1682.0,1893.0,0.0,IPL+T20I,0.3336714312645859
2023,"2020,2021,2022",Rachin Ravindra,0.5887628290072534,0.048676117624393,48.3,0.0,322.0,,,T20I only,0.16190977797699468
2023,"2020,2021,2022",Rahmanullah Gurbaz,0.7417914782919276,0.3415038585495929,174.45,0.0,1163.0,,,T20I only,0.2039926565302801
2023,"2020,2021,2022",Rahul Chahar,0.325249912742786,0.0604844772663426,1940.5,1912.0,190.0,238.0,1674.0,IPL+T20I,0.08944372600426614
2023,"2020,2021,2022",Rahul Tewatia,0.3385144317575911,0.0624038244166381,1748.0,1748.0,0.0,918.0,830.0,IPL only,0.09309146873333755
2023,"2020,2021,2022",Rahul Tripathi,1.3332772140870397,0.4567491641568302,1530.0,1530.0,0.0,1530.0,0.0,IPL only,0.36665123387393594
2023,"2020,2021,2022",Raj Bawa,0.5426313052745624,-0.1924312508964877,42.0,42.0,0.0,42.0,0.0,IPL only,0.14922360895050465
2023,"2020,2021,2022",Rajat Patidar,1.0441747985557304,0.3928005353393954,778.0,778.0,0.0,778.0,0.0,IPL only,0.28714806960282585
2023,"2020,2021,2022",Ramandeep Singh,0.43286355941586746,-0.0365756579649016,228.0,228.0,0.0,120.0,108.0,IPL only,0.11903747883936354
2023,"2020,2021,2022",Rashid Khan,0.8686771102409916,0.2565119200907244,2746.8,2505.0,1612.0,300.0,2205.0,IPL+T20I,0.23888620531627267
2023,"2020,2021,2022",Rasikh Salam,0.5576555947876632,0.0260516398743657,90.0,90.0,0.0,18.0,72.0,IPL only,0.1533552885666074
2023,"2020,2021,2022",Rassie van der Dussen,0.3964400243164119,-0.0668172953945826,241.65,72.0,1131.0,72.0,0.0,IPL+T20I,0.10902100668701327
2023,"2020,2021,2022",Ravi Bishnoi,0.4276755139095267,0.0978878640238341,1849.55,1742.0,717.0,23.0,1719.0,IPL+T20I,0.11761076632511984
2023,"2020,2021,2022",Ravichandran Ashwin,0.6013784708547107,0.1642609993837805,2719.55,2576.0,957.0,523.0,2053.0,IPL+T20I,0.16537907948504546
2023,"2020,2021,2022",Ravindra Jadeja,0.5245570496351276,0.1365350941370346,2310.0,2145.0,1100.0,741.0,1404.0,IPL+T20I,0.14425318864966008
2023,"2020,2021,2022",Reece Topley,0.6581214665025057,0.227079028567753,171.0,0.0,1140.0,,,T20I only,0.18098340328818907
2023,"2020,2021,2022",Reeza Hendricks,0.6628244839055981,0.2238850795366376,211.2,0.0,1408.0,,,T20I only,0.1822767330740395
2023,"2020,2021,2022",Richard Gleeson,0.6144859370030332,0.1601376924050128,58.5,0.0,390.0,,,T20I only,0.16898363267583413
2023,"2020,2021,2022",Richard Ngarava,0.5402699065640529,0.0576121759773311,162.75,0.0,1085.0,,,T20I only,0.14857422430511455
2023,"2020,2021,2022",Rilee Rossouw,0.7737070794977559,0.5301215524373546,94.95,0.0,633.0,,,T20I only,0.21276944686188284
2023,"2020,2021,2022",Riley Meredith,0.4267802206297524,0.06831365340913,747.2,713.0,228.0,3.0,710.0,IPL+T20I,0.11736456067318192
2023,"2020,2021,2022",Rinku Singh,0.8183324537425619,0.3320109467861555,362.0,362.0,0.0,362.0,0.0,IPL only,0.22504142477920455
2023,"2020,2021,2022",Ripal Patel,0.62296793055804,0.1825817996256404,99.0,99.0,0.0,63.0,36.0,IPL only,0.17131618090346099
2023,"2020,2021,2022",Rishabh Pant,0.8294948619448707,0.2509348930074547,1790.75,1625.0,1105.0,1625.0,0.0,IPL+T20I,0.22811108703483945
2023,"2020,2021,2022",Rishi Dhawan,0.5578825326159447,0.1287128418149311,462.0,462.0,0.0,120.0,342.0,IPL only,0.15341769646938477
2023,"2020,2021,2022",Riyan Parag,0.19462463864771395,-0.0485369288125838,797.0,797.0,0.0,639.0,158.0,IPL only,0.05352177562812134
2023,"2020,2021,2022",Robin Uthappa,0.8859872674856738,0.3048849821231346,845.0,845.0,0.0,845.0,0.0,IPL only,0.2436464985585603
2023,"2020,2021,2022",Rohan Mustafa,0.5888276228745688,0.0175701101642508,37.8,0.0,252.0,,,T20I only,0.1619275962905064
2023,"2020,2021,2022",Rohit Sharma,0.7273141375233325,0.2116101411186864,1827.95,1541.0,1913.0,1527.0,14.0,IPL+T20I,0.20001138781891645
2023,"2020,2021,2022",Romario Shepherd,0.3648773517582464,-0.0076577057302681,449.7,285.0,1098.0,123.0,162.0,IPL+T20I,0.10034127173351776
2023,"2020,2021,2022",Roston Chase,0.5725362454717784,0.0166972115569979,61.05,0.0,407.0,,,T20I only,0.15744746750473906
2023,"2020,2021,2022",Rovman Powell,0.6384382502441984,0.1815015958193734,690.15,519.0,1141.0,501.0,18.0,IPL+T20I,0.17557051881715457
2023,"2020,2021,2022",Ruben Trumpelmann,0.5816159568450548,-0.0301933531524404,36.0,0.0,240.0,,,T20I only,0.15994438813239006
2023,"2020,2021,2022",Ruturaj Gaikwad,1.0435808202648944,0.3276431586025733,2018.85,1974.0,299.0,1974.0,0.0,IPL+T20I,0.28698472557284593
2023,"2020,2021,2022",Ryan Burl,0.5786627476524169,0.0868763934617569,102.6,0.0,684.0,,,T20I only,0.15913225560441463
2023,"2020,2021,2022",Sachin Baby,0.5052156311780507,-0.4949486831069821,34.0,34.0,0.0,34.0,0.0,IPL only,0.13893429857396394
2023,"2020,2021,2022",Safyaan Sharif,0.5862311759436345,0.0586032545252867,58.05,0.0,387.0,,,T20I only,0.1612135733844995
2023,"2020,2021,2022",Sai Kishore,1.0107640750652038,0.541036697278781,288.0,288.0,0.0,0.0,288.0,IPL only,0.277960120642931
2023,"2020,2021,2022",Sai Sudharsan,0.7599064110015488,0.2893133090455171,342.0,342.0,0.0,342.0,0.0,IPL only,0.2089742630254259
2023,"2020,2021,2022",Sam Billings,0.6450673731228586,0.1893615181297342,448.65,414.0,231.0,414.0,0.0,IPL+T20I,0.1773935276087861
2023,"2020,2021,2022",Sam Curran,0.5236716493644401,0.1279604500074348,1121.5,853.0,1790.0,199.0,654.0,IPL+T20I,0.14400970357522103
2023,"2020,2021,2022",Sandeep Sharma,0.43701450245465473,0.0849701164426383,985.0,985.0,0.0,29.0,956.0,IPL only,0.12017898817503006
2023,"2020,2021,2022",Sandeep Warrier,0.5226809823238849,-0.2400167653372838,47.4,42.0,36.0,0.0,42.0,IPL+T20I,0.14373727013906837
2023,"2020,2021,2022",Sanjay Yadav,0.4622497898316257,-0.582951446756755,42.0,42.0,0.0,6.0,36.0,IPL only,0.12711869220369706
2023,"2020,2021,2022",Sanju Samson,1.0616646935570282,0.3358696344739429,1948.55,1880.0,457.0,1880.0,0.0,IPL+T20I,0.29195779072818273
2023,"2020,2021,2022",Saqib Mahmood,0.5043068582793943,-0.2207359640168977,60.45,0.0,403.0,,,T20I only,0.13868438602683342
2023,"2020,2021,2022",Sarfaraz Khan,0.12882128484575905,-0.3595654619872411,238.0,238.0,0.0,238.0,0.0,IPL only,0.03542585333258374
2023,"2020,2021,2022",Saurabh Tiwary,0.6503486322165634,0.2021527400010203,274.0,274.0,0.0,274.0,0.0,IPL only,0.17884587385955494
2023,"2020,2021,2022",Scott Kuggeleijn,0.6031091139069437,0.0782328072357276,30.9,0.0,206.0,,,T20I only,0.16585500632440953
2023,"2020,2021,2022",Sean Abbott,0.4902024104207912,-0.0877996775070022,109.8,87.0,152.0,15.0,72.0,IPL+T20I,0.13480566286571757
2023,"2020,2021,2022",Sean Williams,0.6377187439273165,0.2368307404709446,64.35,0.0,429.0,,,T20I only,0.17537265458001206
2023,"2020,2021,2022",Shadab Khan,0.5444675593129127,0.1077173970274964,333.15,0.0,2221.0,,,T20I only,0.149728578811051
2023,"2020,2021,2022",Shahbaz Ahmed,0.3136244107901399,0.0469505923877155,1487.0,1487.0,0.0,650.0,837.0,IPL only,0.08624671296728847
2023,"2020,2021,2022",Shahbaz Nadeem,0.5860295406823386,0.1300941661872454,193.0,193.0,0.0,10.0,183.0,IPL only,0.1611581236876431
2023,"2020,2021,2022",Shaheen Shah Afridi,0.5632089525448835,0.1019349236519997,196.2,0.0,1308.0,,,T20I only,0.15488246194984295
2023,"2020,2021,2022",Shahnawaz Dahani,0.5162518244416111,-0.121276739795045,73.8,0.0,492.0,,,T20I only,0.14196925172144303
2023,"2020,2021,2022",Shakib Al Hasan,0.3484535067340988,0.0325479800000571,817.5,408.0,2730.0,96.0,312.0,IPL+T20I,0.09582471435187717
2023,"2020,2021,2022",Shamarh Brooks,0.5361739148233229,-0.0664417725379523,72.89999999999999,0.0,486.0,,,T20I only,0.14744782657641378
2023,"2020,2021,2022",Shan Masood,0.5627343606316715,0.0828749535815959,145.79999999999998,0.0,972.0,,,T20I only,0.15475194917370966
2023,"2020,2021,2022",Shane Getkate,0.5878484881347691,0.0596674324668014,55.35,0.0,369.0,,,T20I only,0.1616583342370615
2023,"2020,2021,2022",Shane Watson,0.733750974660498,0.2926358995831306,247.0,247.0,0.0,247.0,0.0,IPL only,0.20178151803163694
2023,"2020,2021,2022",Shardul Thakur,0.33293320613375954,0.0663172810718209,2167.9,2083.0,566.0,292.0,1791.0,IPL+T20I,0.09155663168678388
2023,"2020,2021,2022",Shashank Singh,0.645176674242072,0.2078782713638688,177.0,177.0,0.0,141.0,36.0,IPL only,0.1774235854165698
2023,"2020,2021,2022",Sheldon Cottrell,0.4828399749554801,0.0303069087061907,252.35,122.0,869.0,2.0,120.0,IPL+T20I,0.13278099311275704
2023,"2020,2021,2022",Sheldon Jackson,0.1696697539024419,-1.057758801685891,78.0,78.0,0.0,78.0,0.0,IPL only,0.046659182323171525
2023,"2020,2021,2022",Sherfane Rutherford,0.3789341572853547,-0.1923414746837804,154.65,150.0,31.0,150.0,0.0,IPL+T20I,0.10420689325347253
2023,"2020,2021,2022",Shikhar Dhawan,1.0614565823120283,0.3255649418386768,2540.5,2494.0,310.0,2494.0,0.0,IPL+T20I,0.29190056013580784
2023,"2020,2021,2022",Shimron Hetmyer,0.885545142327693,0.2879973537898844,1161.65,1025.0,911.0,1025.0,0.0,IPL+T20I,0.24352491414011557
2023,"2020,2021,2022",Shivam Dube,0.6021663988208472,0.1632071705017654,1209.5,1196.0,90.0,1046.0,150.0,IPL+T20I,0.165595759675733
2023,"2020,2021,2022",Shivam Mavi,0.346281716857099,0.0443525454196677,1025.0,1025.0,0.0,75.0,950.0,IPL only,0.09522747213570222
2023,"2020,2021,2022",Shoriful Islam,0.4321997407120336,-0.1187665614066963,149.85,0.0,999.0,,,T20I only,0.11885492869580924
2023,"2020,2021,2022",Shreyas Gopal,-0.14000656119219537,-0.3254256102499493,508.0,508.0,0.0,70.0,438.0,IPL only,-0.03850180432785373
2023,"2020,2021,2022",Shreyas Iyer,0.8093823869721222,0.2423567768209931,1870.9,1675.0,1306.0,1657.0,18.0,IPL+T20I,0.22258015641733359
2023,"2020,2021,2022",Shubman Gill,1.0558470318157636,0.3274927284923462,2274.0,2274.0,0.0,2274.0,0.0,IPL only,0.29035793374933494
2023,"2020,2021,2022",Siddarth Kaul,0.24531945735188804,-0.0832361699412592,475.0,475.0,0.0,16.0,459.0,IPL only,0.06746285077176921
2023,"2020,2021,2022",Sikandar Raza,0.531629392456267,0.0295323207498054,141.15,0.0,941.0,,,T20I only,0.14619808292547343
2023,"2020,2021,2022",Simarjeet Singh,0.5601938168947616,0.1228033833307166,351.0,351.0,0.0,24.0,327.0,IPL only,0.15405329964605943
2023,"2020,2021,2022",Simi Singh,0.4308486957219307,-0.2678133933017278,92.85,0.0,619.0,,,T20I only,0.11848339132353093
2023,"2020,2021,2022",Sisanda Magala,0.6019201010531138,0.0714122929754229,31.2,0.0,208.0,,,T20I only,0.1655280277896063
2023,"2020,2021,2022",Soumya Sarkar,0.5822105235963733,0.1050526417466709,122.25,0.0,815.0,,,T20I only,0.16010789398900266
2023,"2020,2021,2022",Srikar Bharat,0.6443070135196008,0.1928693227827437,333.0,333.0,0.0,333.0,0.0,IPL only,0.17718442871789022
2023,"2020,2021,2022",Steven Smith,0.6847533521234419,0.2097211469859393,607.5,507.0,670.0,507.0,0.0,IPL+T20I,0.18830717183394652
2023,"2020,2021,2022",Sunil Narine,0.9387732371346876,0.2861625577920936,2211.0,2211.0,0.0,299.0,1912.0,IPL only,0.2581626402120391
2023,"2020,2021,2022",Suresh Raina,0.5686471748496733,0.1198879370666101,256.0,256.0,0.0,256.0,0.0,IPL only,0.15637797308366017
2023,"2020,2021,2022",Suryakumar Yadav,1.3273871820013157,0.4449940439384018,1709.75,1397.0,2085.0,1397.0,0.0,IPL+T20I,0.3650314750503618
2023,"2020,2021,2022",Suyash Prabhudessai,0.42521842069594395,-0.0918303828676986,177.0,177.0,0.0,177.0,0.0,IPL only,0.11693506569138458
2023,"2020,2021,2022",T Natarajan,0.3715748340246188,0.0649856955415162,1271.0,1253.0,120.0,5.0,1248.0,IPL+T20I,0.10218307935677018
2023,"2020,2021,2022",Tabraiz Shamsi,0.5469370143345842,0.1117937845552637,350.15,56.0,1961.0,8.0,48.0,IPL+T20I,0.15040767894201065
2023,"2020,2021,2022",Taskin Ahmed,0.3866758072154505,-0.175384391047197,157.5,0.0,1050.0,,,T20I only,0.10633584698424887
2023,"2020,2021,2022",Temba Bavuma,0.4617579190891973,-0.0763304081611501,147.15,0.0,981.0,,,T20I only,0.12698342774952925
2023,"2020,2021,2022",Tendai Chatara,0.5465542100961034,0.0252969371058349,108.75,0.0,725.0,,,T20I only,0.15030240777642842
2023,"2020,2021,2022",Tilak Varma,0.8348855521979933,0.2739421389382437,945.0,945.0,0.0,909.0,36.0,IPL only,0.2295935268544482
2023,"2020,2021,2022",Tim David,1.2589993613472716,0.7391998456186639,314.4,264.0,336.0,264.0,0.0,IPL+T20I,0.3462248243704997
2023,"2020,2021,2022",Tim Pringle,0.569045424937883,-0.057975148845426,43.2,0.0,288.0,,,T20I only,0.15648749185791783
2023,"2020,2021,2022",Tim Seifert,0.5094443223127755,-0.0330802504764515,119.75,65.0,365.0,65.0,0.0,IPL+T20I,0.14009718863601325
2023,"2020,2021,2022",Tim Southee,0.6975006025699281,0.2058023839875447,1105.3,823.0,1882.0,46.0,777.0,IPL+T20I,0.19181266570673022
2023,"2020,2021,2022",Tom Banton,0.6148639368337828,0.1628633343658371,71.44999999999999,20.0,343.0,20.0,0.0,IPL+T20I,0.16908758262929027
2023,"2020,2021,2022",Tom Curran,0.4974356736288632,0.0794573395878111,402.0,342.0,400.0,96.0,246.0,IPL+T20I,0.13679481024793738
2023,"2020,2021,2022",Tom Latham,0.644805863926743,0.298762215935358,43.8,0.0,292.0,,,T20I only,0.17732161257985432
2023,"2020,2021,2022",Trent Boult,0.4089970432586384,0.0955816777060404,2372.3,2174.0,1322.0,96.0,2078.0,IPL+T20I,0.11247418689612557
2023,"2020,2021,2022",Tristan Stubbs,0.5970183834811168,0.1020007035532695,62.4,12.0,336.0,12.0,0.0,IPL+T20I,0.16418005545730713
2023,"2020,2021,2022",Tushar Deshpande,0.15959908887805735,-0.321600730931567,241.0,241.0,0.0,12.0,229.0,IPL only,0.04388974944146577
2023,"2020,2021,2022",Tymal Mills,0.10857446199062827,-0.2300794886255654,376.65,315.0,411.0,9.0,306.0,IPL+T20I,0.029857977047422775
2023,"2020,2021,2022",Umesh Yadav,0.9951740923343461,0.341987180790654,1065.15,1044.0,141.0,122.0,922.0,IPL+T20I,0.2736728753919452
2023,"2020,2021,2022",Umran Malik,0.5232546761956833,0.1273113767983755,1090.2,1065.0,168.0,24.0,1041.0,IPL+T20I,0.14389503595381292
2023,"2020,2021,2022",Usman Ghani,0.5849587351027881,0.1083310484121379,118.05,0.0,787.0,,,T20I only,0.1608636521532667
2023,"2020,2021,2022",Usman Qadir,0.44644903314798184,-0.1853802101922322,106.65,0.0,711.0,,,T20I only,0.122773484115695
2023,"2020,2021,2022",Vaibhav Arora,0.38495196988855573,-0.0183125865455915,360.0,360.0,0.0,39.0,321.0,IPL only,0.10586179171935282
2023,"2020,2021,2022",Varun Aaron,0.37443990301636587,-0.2085380203256761,150.0,150.0,0.0,10.0,140.0,IPL only,0.10297097332950061
2023,"2020,2021,2022",Varun Chakravarthy,0.5635118668313981,0.1496891653228124,1957.7,1922.0,238.0,77.0,1845.0,IPL+T20I,0.15496576337863446
2023,"2020,2021,2022",Venkatesh Iyer,0.6109275053669939,0.1670800394782268,1299.95,1259.0,273.0,1083.0,176.0,IPL+T20I,0.16800506397592332
2023,"2020,2021,2022",Vijay Shankar,0.5012632181032592,0.0970560487918341,547.0,547.0,0.0,305.0,242.0,IPL only,0.1378473849783963
2023,"2020,2021,2022",Virat Kohli,0.7052453685103289,0.2013234393823359,2296.95,1944.0,2353.0,1944.0,0.0,IPL+T20I,0.19394247634034045
2023,"2020,2021,2022",Virat Singh,0.4774213838980889,-0.3860632344000417,52.0,52.0,0.0,52.0,0.0,IPL only,0.13129088057197444
2023,"2020,2021,2022",Wanindu Hasaranga de Silva,0.4404337863950953,0.1004331317779732,1644.7,1231.0,2758.0,133.0,1098.0,IPL+T20I,0.1211192912586512
2023,"2020,2021,2022",Washington Sundar,0.3599173605921866,0.0649649537885855,1456.0,1396.0,400.0,396.0,1000.0,IPL+T20I,0.0989772741628513
2023,"2020,2021,2022",Wayne Parnell,0.6600340429750662,0.2372373111175238,148.04999999999998,0.0,987.0,,,T20I only,0.1815093618181432
2023,"2020,2021,2022",Wellington Masakadza,0.5728474565806385,0.0689256259786369,96.3,0.0,642.0,,,T20I only,0.1575330505596756
2023,"2020,2021,2022",Wessley Madhevere,0.5404538759867117,-0.2420804553069595,37.8,0.0,252.0,,,T20I only,0.1486248158963457
2023,"2020,2021,2022",Wiaan Mulder,0.6012575158356209,0.0724985871405559,33.0,0.0,220.0,,,T20I only,0.16534581685479574
2023,"2020,2021,2022",Will Young,0.6300316307365121,0.2241858288610107,48.6,0.0,324.0,,,T20I only,0.17325869845254083
2023,"2020,2021,2022",Wriddhiman Saha,0.7786360239721867,0.2398120175309621,1210.0,1210.0,0.0,1210.0,0.0,IPL only,0.21412490659235134
2023,"2020,2021,2022",Yash Dayal,0.6175169534201426,0.1699293784396047,588.0,588.0,0.0,3.0,585.0,IPL only,0.1698171621905392
2023,"2020,2021,2022",Yashasvi Jaiswal,1.189732852113829,0.4413916054742928,965.0,965.0,0.0,962.0,3.0,IPL only,0.327176534331303
2023,"2020,2021,2022",Yasir Ali,0.581148277297361,-0.0484420915866176,33.3,0.0,222.0,,,T20I only,0.15981577625677426
2023,"2020,2021,2022",Yuzvendra Chahal,0.5216290134046525,0.1361598009645599,2523.6,2286.0,1584.0,81.0,2205.0,IPL+T20I,0.14344797868627943
2023,"2020,2021,2022",Zahoor Khan,0.6253634130046767,0.1931208356181818,74.55,0.0,497.0,,,T20I only,0.1719749385762861
2024,"2021,2022,2023",AB de Villiers,0.7004033288513222,0.3022930068571815,211.0,211.0,0.0,211.0,0.0,IPL only,0.1926109154341136
2024,"2021,2022,2023",Aaron Finch,0.35941806953695193,-0.0404251173192486,305.15,122.0,1221.0,122.0,0.0,IPL+T20I,0.09883996912266178
2024,"2021,2022,2023",Aaron Hardie,0.4957215822302879,-0.1313031481670293,60.75,0.0,405.0,,,T20I only,0.13632343511332917
2024,"2021,2022,2023",Aayan Afzal Khan,0.5582282637400663,0.1007564835940683,80.1,0.0,534.0,,,T20I only,0.15351277252851822
2024,"2021,2022,2023",Abdul Samad,0.6781269900420276,0.2239694671312954,503.0,503.0,0.0,485.0,18.0,IPL only,0.18648492226155758
2024,"2021,2022,2023",Abhinav Manohar,0.672554375013359,0.229518863345364,399.0,399.0,0.0,399.0,0.0,IPL only,0.18495245312867373
2024,"2021,2022,2023",Abhishek Sharma,0.5223575451037333,0.1362768731941601,1510.0,1510.0,0.0,1186.0,324.0,IPL only,0.14364832490352666
2024,"2021,2022,2023",Abishek Porel,0.22707259618334727,-0.6684501408702015,93.0,93.0,0.0,93.0,0.0,IPL only,0.0624449639504205
2024,"2021,2022,2023",Adam Milne,0.4174614241196,0.008150902968984,293.7,132.0,1078.0,17.0,115.0,IPL+T20I,0.11480189163289
2024,"2021,2022,2023",Adam Zampa,0.1923413241607867,-0.063587943504837,640.95,444.0,1313.0,48.0,396.0,IPL+T20I,0.052893864144216346
2024,"2021,2022,2023",Adil Rashid,0.3338329108570389,0.001964353273159,527.8499999999999,192.0,2239.0,48.0,144.0,IPL+T20I,0.0918040504856857
2024,"2021,2022,2023",Afif Hossain,0.5162529822228372,0.0869090759917454,223.5,0.0,1490.0,,,T20I only,0.14196957011128022
2024,"2021,2022,2023",Afsar Zazai,0.49420319431056137,-0.1212907743824529,64.35,0.0,429.0,,,T20I only,0.1359058784354044
2024,"2021,2022,2023",Aiden Markram,0.750660252704695,0.2252650725824807,1742.5,1501.0,1610.0,1258.0,243.0,IPL+T20I,0.20643156949379113
2024,"2021,2022,2023",Ajinkya Rahane,1.2317758477159761,0.4896795508676375,831.0,831.0,0.0,831.0,0.0,IPL only,0.33873835812189346
2024,"2021,2022,2023",Akash Deep,0.24172671540579296,-0.1175712741617037,354.0,354.0,0.0,28.0,326.0,IPL only,0.06647484673659307
2024,"2021,2022,2023",Akash Madhwal,0.681209366040026,0.2283622875789245,474.0,474.0,0.0,0.0,474.0,IPL only,0.18733257566100717
2024,"2021,2022,2023",Akash Singh,0.16663055702194915,-0.171685715089147,366.0,366.0,0.0,0.0,366.0,IPL only,0.04582340318103601
2024,"2021,2022,2023",Akeal Hosein,0.3399360408732449,-0.0233915630977716,395.7,102.0,1958.0,30.0,72.0,IPL+T20I,0.09348241124014235
2024,"2021,2022,2023",Akila Dananjaya,0.49448136879378635,-0.4111836607561139,30.15,0.0,201.0,,,T20I only,0.13598237641829125
2024,"2021,2022,2023",Alex Hales,0.634419127587301,0.2920436671466793,88.8,0.0,592.0,,,T20I only,0.17446526008650778
2024,"2021,2022,2023",Ali Naseer,0.5269395254341145,-0.1262255158904113,37.8,0.0,252.0,,,T20I only,0.1449083694943815
2024,"2021,2022,2023",Alzarri Joseph,0.1379721370289195,-0.0468647189900685,1003.75,844.0,1065.0,50.0,794.0,IPL+T20I,0.03794233768295286
2024,"2021,2022,2023",Aman Hakim Khan,0.344936832205881,-0.0462152038972148,321.0,321.0,0.0,309.0,12.0,IPL only,0.09485762885661728
2024,"2021,2022,2023",Ambati Rayudu,0.8279864151509974,0.2775423095196641,957.0,957.0,0.0,957.0,0.0,IPL only,0.22769626416652428
2024,"2021,2022,2023",Amit Mishra,0.23867216623452805,-0.0617688897767171,516.0,516.0,0.0,90.0,426.0,IPL only,0.06563484571449521
2024,"2021,2022,2023",Andile Phehlukwayo,0.4503542507622131,-0.2766578092757468,62.4,0.0,416.0,,,T20I only,0.1238474189596086
2024,"2021,2022,2023",Andre Russell,0.6695611410561089,0.193510884204655,1834.0,1708.0,840.0,972.0,736.0,IPL+T20I,0.18412931379042993
2024,"2021,2022,2023",Andrew Tye,0.4189930425442828,-0.0947840796207131,147.75,132.0,105.0,0.0,132.0,IPL+T20I,0.11522308669967778
2024,"2021,2022,2023",Andy Balbirnie,0.5264430231022492,0.1083797906620747,284.25,0.0,1895.0,,,T20I only,0.14477183135311855
2024,"2021,2022,2023",Andy McBrine,0.5149675561961086,-0.1865790840293722,38.25,0.0,255.0,,,T20I only,0.14161607795392983
2024,"2021,2022,2023",Anmolpreet Singh,0.5285917543069203,0.1106396317017806,286.0,286.0,0.0,286.0,0.0,IPL only,0.1453627324344031
2024,"2021,2022,2023",Anrich Nortje,0.5620643752023261,0.1520871204106682,1405.85,1286.0,799.0,99.0,1187.0,IPL+T20I,0.15456770318063967
2024,"2021,2022,2023",Anuj Rawat,0.026495671275973555,-0.2295676966057457,450.0,450.0,0.0,450.0,0.0,IPL only,0.007286309600892727
2024,"2021,2022,2023",Anukul Roy,0.3200017258987685,-0.0853019035027496,289.0,289.0,0.0,61.0,228.0,IPL only,0.08800047462216133
2024,"2021,2022,2023",Arjun Tendulkar,0.461074145380086,0.0160323632744723,207.0,207.0,0.0,27.0,180.0,IPL only,0.12679538997952366
2024,"2021,2022,2023",Arshad Khan,-0.13261572173316477,-0.4938468099674417,300.0,300.0,0.0,45.0,255.0,IPL only,-0.03646932347662032
2024,"2021,2022,2023",Arshdeep Singh,0.3869910513690211,0.0890672366600464,2142.8,1838.0,2032.0,67.0,1771.0,IPL+T20I,0.10642253912648081
