player,pWAR_final,pWAR,WAR_recent,team,role,salary,capped,overseas,auctionStatus,ipl_balls_wtd,t20i_balls_wtd,balls_eq,source,ipl_balls_faced,ipl_balls_bowled,bat_pos,bowl_phase,bowl_kind,bat_group,balls_recent,pWAR_base,chg,WAR
Shams Mulani,0.0,0.0,0.0,MI,Allrounder,0.2,0,0,retained,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Arjun Tendulkar,0.461,0.46,0.46,MI,Bowler,0.3,0,0,retained,207.0,0.0,207.0,IPL only,9.0,68.0,9.0,Powerplay,pace bowler,Tail,207.0,0.46,0.0,0.46
Vishnu Vinod,0.603,0.6,0.6,MI,WK-Batter,0.2,0,0,retained,93.0,0.0,93.0,IPL only,31.0,0.0,6.0,,,Lower,93.0,0.6,0.0,0.6
Tim David,0.992,0.99,0.99,MI,Batter,8.25,1,1,retained,692.95,0.0,692.95,IPL+T20I,235.0,0.0,6.0,,,Lower,692.95,0.99,0.0,0.99
Tilak Varma,1.108,1.11,1.11,MI,Allrounder,1.7,1,0,retained,1387.05,0.0,1387.05,IPL+T20I,512.0,19.0,5.0,,spin bowler,Middle,1387.05,1.11,0.0,1.11
Ishan Kishan,0.915,0.92,0.92,MI,WK-Batter,15.25,1,0,retained,2033.85,0.0,2033.85,IPL+T20I,846.0,0.0,2.0,,,Opener,2033.85,0.92,0.0,0.92
Suryakumar Yadav,1.788,1.79,1.79,MI,Batter,8.0,1,0,retained,2053.45,0.0,2053.45,IPL+T20I,763.0,0.0,4.0,,,Middle,2053.45,1.79,0.0,1.79
Dewald Brevis,0.883,0.88,0.88,MI,Batter,3.0,1,1,retained,235.15,0.0,235.15,IPL+T20I,113.0,3.0,3.0,,spin bowler,No3,235.15,0.88,0.0,0.88
Rohit Sharma,0.71,0.71,0.71,MI,Batter,16.0,1,0,retained,1675.1,0.0,1675.1,IPL+T20I,772.0,7.0,1.0,,spin bowler,Opener,1675.1,0.71,0.0,0.71
Hardik Pandya,0.611,0.61,0.61,MI,Allrounder,15.0,1,0,traded,2876.2,0.0,2876.2,IPL+T20I,736.0,345.0,4.0,Powerplay+Middle,pace bowler,Middle,2876.2,0.61,0.0,0.61
Atharva Taide,0.618,0.62,0.62,PBKS,Allrounder,0.2,0,0,retained,387.0,0.0,387.0,IPL only,129.0,0.0,3.0,,,No3,387.0,0.62,0.0,0.62
Rilee Rossouw,0.83,0.83,0.83,PBKS,Batter,8.0,1,1,sold,500.7,0.0,500.7,IPL+T20I,141.0,0.0,4.0,,,Middle,500.7,0.83,0.0,0.83
Prince Choudhary,0.0,0.0,0.0,PBKS,Bowler,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Tanay Thyagarajan,0.0,0.0,0.0,PBKS,Allrounder,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Shashank Singh,0.59,0.59,0.59,PBKS,Batter,0.2,0,0,sold,118.0,0.0,118.0,IPL only,47.0,13.0,6.0,,mixture/unknown,Lower,118.0,0.59,0.0,0.59
Vishwanath Singh,0.0,0.0,0.0,PBKS,Allrounder,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Ashutosh Sharma,0.0,0.0,0.0,PBKS,Allrounder,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Chris Woakes,0.512,0.51,0.51,PBKS,Allrounder,4.2,1,1,sold,222.15,0.0,222.15,IPL+T20I,11.0,67.0,8.0,Powerplay,pace bowler,Lower,222.15,0.51,0.0,0.51
Harshal Patel,0.476,0.48,0.48,PBKS,Bowler,11.75,1,0,sold,2146.75,0.0,2146.75,IPL+T20I,91.0,1001.0,8.0,Middle+Death,pace bowler,Lower,2146.75,0.48,0.0,0.48
Vidwath Kaverappa,0.0,0.0,0.0,PBKS,Bowler,0.2,0,0,retained,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Rahul Chahar,0.305,0.31,0.31,PBKS,Bowler,5.25,1,0,retained,1904.25,0.0,1904.25,IPL+T20I,92.0,852.0,9.0,Middle+Death,spin bowler,Tail,1904.25,0.31,0.0,0.31
Nathan Ellis,0.495,0.5,0.5,PBKS,Bowler,0.75,1,1,retained,976.6,0.0,976.6,IPL+T20I,25.0,341.0,8.0,Powerplay+Middle+Death,pace bowler,Lower,976.6,0.5,0.0,0.5
Kagiso Rabada,0.368,0.37,0.37,PBKS,Bowler,9.25,1,1,retained,1604.45,0.0,1604.45,IPL+T20I,51.0,796.0,10.0,Powerplay+Middle+Death,pace bowler,Tail,1604.45,0.37,0.0,0.37
Arshdeep Singh,0.387,0.39,0.39,PBKS,Bowler,4.0,1,0,retained,2142.8,0.0,2142.8,IPL+T20I,34.0,904.0,11.0,Powerplay+Middle+Death,pace bowler,Tail,2142.8,0.39,0.0,0.39
Harpreet Brar,0.355,0.35,0.35,PBKS,Bowler,3.8,0,0,retained,1050.0,0.0,1050.0,IPL only,124.0,407.0,8.0,Powerplay+Middle+Death,spin bowler,Lower,1050.0,0.35,0.0,0.35
Shivam Singh,0.0,0.0,0.0,PBKS,Allrounder,0.2,0,0,retained,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Sikandar Raza,0.419,0.42,0.42,PBKS,Allrounder,0.5,1,1,retained,607.95,0.0,607.95,IPL+T20I,98.0,76.0,5.0,Middle,spin bowler,Middle,607.95,0.42,0.0,0.42
Sam Curran,0.089,0.09,0.09,PBKS,Allrounder,18.5,1,1,retained,1983.4,0.0,1983.4,IPL+T20I,232.0,508.0,6.0,Powerplay+Middle+Death,pace bowler,Lower,1983.4,0.09,0.0,0.09
Rishi Dhawan,0.55,0.55,0.55,PBKS,Allrounder,0.55,1,0,retained,470.0,0.0,470.0,IPL only,52.0,161.0,7.5,Powerplay+Middle,pace bowler,Lower,470.0,0.55,0.0,0.55
Harpreet Singh,0.599,0.6,0.6,PBKS,Batter,0.4,0,0,retained,177.0,0.0,177.0,IPL only,59.0,0.0,5.0,,,Middle,177.0,0.6,0.0,0.6
Liam Livingstone,0.726,0.73,0.73,PBKS,Allrounder,11.5,1,1,retained,1644.05,0.0,1644.05,IPL+T20I,452.0,186.0,4.0,Middle,spin bowler,Middle,1644.05,0.73,0.0,0.73
Prabhsimran Singh,0.563,0.56,0.56,PBKS,WK-Batter,0.6,0,0,retained,759.0,0.0,759.0,IPL only,272.0,0.0,1.0,,,Opener,759.0,0.56,0.0,0.56
Jonny Bairstow,0.769,0.77,0.77,PBKS,WK-Batter,6.75,1,1,retained,640.95,0.0,640.95,IPL+T20I,350.0,0.0,2.0,,,Opener,640.95,0.77,0.0,0.77
Jitesh Sharma,1.095,1.1,1.1,PBKS,WK-Batter,0.2,1,0,retained,900.7,0.0,900.7,IPL+T20I,341.0,0.0,5.0,,,Middle,900.7,1.1,0.0,1.1
Shikhar Dhawan,0.812,0.81,0.81,PBKS,Batter,8.25,1,0,retained,2017.65,0.0,2017.65,IPL+T20I,1107.0,0.0,2.0,,,Opener,2017.65,0.81,0.0,0.81
Himanshu Sharma,0.389,0.39,0.39,RCB,Bowler,0.2,0,0,retained,54.0,0.0,54.0,IPL only,0.0,18.0,,,spin bowler,,54.0,0.39,0.0,0.39
Saurav Chauhan,0.0,0.0,0.0,RCB,Batter,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Swapnil Singh,0.447,0.45,0.45,RCB,Allrounder,0.2,0,0,sold,48.0,0.0,48.0,IPL only,4.0,12.0,7.0,,spin bowler,Lower,48.0,0.45,0.0,0.45
Lockie Ferguson,0.401,0.4,0.4,RCB,Bowler,2.0,1,1,sold,1041.55,0.0,1041.55,IPL+T20I,15.0,534.0,9.0,Powerplay+Middle+Death,pace bowler,Tail,1041.55,0.4,0.0,0.4
Tom Curran,0.557,0.56,0.56,RCB,Allrounder,1.5,1,1,sold,95.35,0.0,95.35,IPL+T20I,17.0,72.0,7.0,Middle,pace bowler,Lower,95.35,0.56,0.0,0.56
Yash Dayal,0.312,0.31,0.31,RCB,Bowler,5.0,0,0,sold,644.0,0.0,644.0,IPL only,1.0,293.0,10.0,Powerplay+Middle+Death,pace bowler,Tail,644.0,0.31,0.0,0.31
Alzarri Joseph,0.138,0.14,0.14,RCB,Bowler,11.5,1,1,sold,1003.75,0.0,1003.75,IPL+T20I,19.0,335.0,9.5,Powerplay+Middle+Death,pace bowler,Tail,1003.75,0.14,0.0,0.14
Vijaykumar Vyshak,0.697,0.7,0.7,RCB,Bowler,0.2,0,0,retained,462.0,0.0,462.0,IPL only,9.0,153.0,9.5,Middle+Death,pace bowler,Tail,462.0,0.7,0.0,0.7
Rajan Kumar,0.0,0.0,0.0,RCB,Bowler,0.7,0,0,retained,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Reece Topley,0.703,0.7,0.7,RCB,Bowler,1.9,1,1,retained,176.1,0.0,176.1,IPL+T20I,0.0,12.0,,,pace bowler,,176.1,0.7,0.0,0.7
Mohammed Siraj,0.773,0.77,0.77,RCB,Bowler,7.0,1,0,retained,1981.85,0.0,1981.85,IPL+T20I,61.0,975.0,10.0,Powerplay+Middle+Death,pace bowler,Tail,1981.85,0.77,0.0,0.77
Akash Deep,0.242,0.24,0.24,RCB,Allrounder,0.2,0,0,retained,354.0,0.0,354.0,IPL only,10.0,152.0,10.0,Middle,pace bowler,Tail,354.0,0.24,0.0,0.24
Mayank Dagar,0.473,0.47,0.47,RCB,Bowler,1.8,0,0,traded,198.0,0.0,198.0,IPL only,0.0,66.0,,Middle,spin bowler,,198.0,0.47,0.0,0.47
Manoj Bhandage,0.0,0.0,0.0,RCB,Allrounder,0.2,0,0,retained,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Karn Sharma,0.048,0.05,0.05,RCB,Bowler,0.5,1,0,retained,402.0,0.0,402.0,IPL only,5.0,132.0,9.5,Middle,spin bowler,Tail,402.0,0.05,0.0,0.05
Mahipal Lomror,0.486,0.49,0.49,RCB,Allrounder,0.95,0,0,retained,580.0,0.0,580.0,IPL only,227.0,67.0,5.0,Middle,spin bowler,Middle,580.0,0.49,0.0,0.49
Will Jacks,0.606,0.61,0.61,RCB,Allrounder,3.2,1,1,retained,53.4,0.0,53.4,T20I only,0.0,0.0,,,,,53.4,0.61,0.0,0.61
Suyash Prabhudessai,0.353,0.35,0.35,RCB,Allrounder,0.3,0,0,retained,205.0,0.0,205.0,IPL only,88.0,0.0,6.0,,,Lower,205.0,0.35,0.0,0.35
Dinesh Karthik,0.799,0.8,0.8,RCB,WK-Batter,5.5,1,0,retained,904.7,0.0,904.7,IPL+T20I,454.0,0.0,6.0,,,Lower,904.7,0.8,0.0,0.8
Anuj Rawat,0.026,0.03,0.03,RCB,WK-Batter,3.4,0,0,retained,450.0,0.0,450.0,IPL only,190.0,0.0,2.5,,,No3,450.0,0.03,0.0,0.03
Rajat Patidar,0.875,0.88,0.88,RCB,Batter,0.2,0,0,retained,498.0,0.0,498.0,IPL only,280.0,0.0,3.0,,,No3,498.0,0.88,0.0,0.88
Cameron Green,0.706,0.71,0.71,RCB,Allrounder,17.5,1,1,traded,1593.3,0.0,1593.3,IPL+T20I,282.0,239.0,3.0,Powerplay+Middle+Death,pace bowler,No3,1593.3,0.71,0.0,0.71
Virat Kohli,0.74,0.74,0.74,RCB,Batter,15.0,1,0,retained,2501.25,0.0,2501.25,IPL+T20I,1090.0,0.0,1.0,,,Opener,2501.25,0.74,0.0,0.74
Glenn Maxwell,1.261,1.26,1.26,RCB,Allrounder,11.0,1,1,retained,2118.4,0.0,2118.4,IPL+T20I,752.0,309.0,4.0,Powerplay+Middle,spin bowler,Middle,2118.4,1.26,0.0,1.26
Faf du Plessis,1.241,1.24,1.24,RCB,Batter,7.0,1,1,retained,2617.0,0.0,2617.0,IPL only,1300.0,0.0,2.0,,,Opener,2617.0,1.24,0.0,1.24
Nandre Burger,0.0,0.0,0.0,RR,Bowler,0.5,1,1,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Abid Mushtaq,0.0,0.0,0.0,RR,Allrounder,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Tom Kohler-Cadmore,0.0,0.0,0.0,RR,WK-Batter,0.4,0,1,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Shubham Dubey,0.0,0.0,0.0,RR,Batter,5.8,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Rovman Powell,0.574,0.57,0.57,RR,Batter,7.4,1,1,sold,607.3,0.0,607.3,IPL+T20I,176.0,21.0,6.0,,pace bowler,Lower,607.3,0.57,0.0,0.57
Donovan Ferreira,0.0,0.0,0.0,RR,Allrounder,0.5,1,1,retained,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Shimron Hetmyer,0.865,0.87,0.87,RR,Batter,8.5,1,1,retained,1252.65,0.0,1252.65,IPL+T20I,545.0,0.0,5.0,,,Middle,1252.65,0.87,0.0,0.87
Adam Zampa,0.192,0.19,0.19,RR,Bowler,1.5,1,1,retained,640.95,0.0,640.95,IPL+T20I,16.0,133.0,9.0,Middle,spin bowler,Tail,640.95,0.19,0.0,0.19
Trent Boult,0.789,0.79,0.79,RR,Bowler,8.0,1,1,retained,1959.5,0.0,1959.5,IPL+T20I,47.0,940.0,8.0,Powerplay+Middle+Death,pace bowler,Lower,1959.5,0.79,0.0,0.79
Jos Buttler,1.026,1.03,1.03,RR,WK-Batter,10.0,1,1,retained,2407.15,0.0,2407.15,IPL+T20I,1027.0,0.0,2.0,,,Opener,2407.15,1.03,0.0,1.03
Kunal Singh Rathore,0.0,0.0,0.0,RR,WK-Batter,0.2,0,0,retained,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Dhruv Jurel,0.667,0.67,0.67,RR,WK-Batter,0.2,0,0,retained,264.0,0.0,264.0,IPL only,88.0,0.0,7.0,,,Lower,264.0,0.67,0.0,0.67
Riyan Parag,0.187,0.19,0.19,RR,Batter,3.8,0,0,retained,630.0,0.0,630.0,IPL only,281.0,65.0,6.0,Middle,spin bowler,Lower,630.0,0.19,0.0,0.19
Sandeep Sharma,0.45,0.45,0.45,RR,Bowler,0.5,1,0,retained,1247.0,0.0,1247.0,IPL only,13.0,561.0,9.5,Powerplay+Middle+Death,pace bowler,Tail,1247.0,0.45,0.0,0.45
Kuldeep Sen,0.434,0.43,0.43,RR,Bowler,0.2,1,0,retained,365.0,0.0,365.0,IPL only,3.0,176.0,11.0,Powerplay+Middle+Death,pace bowler,Tail,365.0,0.43,0.0,0.43
Yashasvi Jaiswal,1.525,1.53,1.53,RR,Batter,4.0,1,0,retained,1828.2,0.0,1828.2,IPL+T20I,744.0,1.0,1.0,,spin bowler,Opener,1828.2,1.53,0.0,1.53
Avesh Khan,0.486,0.49,0.49,RR,Bowler,10.0,1,0,traded,1607.05,0.0,1607.05,IPL+T20I,17.0,859.0,10.0,Powerplay+Middle+Death,pace bowler,Tail,1607.05,0.49,0.0,0.49
Navdeep Saini,0.094,0.09,0.09,RR,Bowler,2.6,1,0,retained,224.15,0.0,224.15,IPL+T20I,6.0,104.0,8.5,Middle,pace bowler,Tail,224.15,0.09,0.0,0.09
Prasidh Krishna,0.536,0.54,0.54,RR,Bowler,10.0,1,0,retained,1122.45,0.0,1122.45,IPL+T20I,13.0,685.0,9.0,Powerplay+Middle+Death,pace bowler,Tail,1122.45,0.54,0.0,0.54
Yuzvendra Chahal,0.43,0.43,0.43,RR,Bowler,6.5,1,0,retained,2339.5,0.0,2339.5,IPL+T20I,35.0,1078.0,10.0,Powerplay+Middle+Death,spin bowler,Tail,2339.5,0.43,0.0,0.43
Ravichandran Ashwin,0.549,0.55,0.55,RR,Allrounder,5.0,1,0,retained,2516.5,0.0,2516.5,IPL+T20I,228.0,1006.0,7.0,Powerplay+Middle+Death,spin bowler,Lower,2516.5,0.55,0.0,0.55
Sanju Samson,1.161,1.16,1.16,RR,WK-Batter,14.0,1,0,retained,1752.75,0.0,1752.75,IPL+T20I,902.0,0.0,3.0,,,No3,1752.75,1.16,0.0,1.16
Pat Cummins,0.57,0.57,0.57,SRH,Bowler,20.5,1,1,sold,628.4,0.0,628.4,IPL+T20I,80.0,295.0,8.0,Powerplay+Middle+Death,pace bowler,Lower,628.4,0.57,0.0,0.57
Jhatavedh Subramanyan,0.0,0.0,0.0,SRH,Bowler,0.2,0,1,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Akash Maharaj Singh,0.0,0.0,0.0,SRH,Bowler,0.2,0,0,sold,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Jaydev Unadkat,0.308,0.31,0.31,SRH,Bowler,1.6,1,0,sold,640.0,0.0,640.0,IPL only,73.0,309.0,8.0,Powerplay+Middle+Death,pace bowler,Lower,640.0,0.31,0.0,0.31
Travis Head,0.698,0.7,0.7,SRH,Batter,6.8,1,1,sold,61.8,0.0,61.8,T20I only,0.0,0.0,,,,,61.8,0.7,0.0,0.7
Wanindu Hasaranga,0.329,0.33,0.33,SRH,Allrounder,1.5,1,1,sold,96.0,0.0,96.0,IPL only,8.0,25.0,8.0,,spin bowler,Lower,96.0,0.33,0.0,0.33
Fazalhaq Farooqi,0.567,0.57,0.57,SRH,Bowler,0.5,1,1,retained,554.8,0.0,554.8,IPL+T20I,13.0,162.0,10.5,Powerplay+Middle+Death,pace bowler,Tail,554.8,0.57,0.0,0.57
T Natarajan,0.307,0.31,0.31,SRH,Bowler,4.0,1,0,retained,1377.6,0.0,1377.6,IPL+T20I,0.0,598.0,,Powerplay+Middle+Death,pace bowler,,1377.6,0.31,0.0,0.31
Umran Malik,0.201,0.2,0.2,SRH,Bowler,4.0,1,0,retained,1126.85,0.0,1126.85,IPL+T20I,16.0,512.0,10.0,Middle+Death,pace bowler,Tail,1126.85,0.2,0.0,0.2
Mayank Markande,0.496,0.5,0.5,SRH,Bowler,0.5,1,0,retained,825.0,0.0,825.0,IPL only,13.0,290.0,10.0,Middle+Death,spin bowler,Tail,825.0,0.5,0.0,0.5
Bhuvneshwar Kumar,0.646,0.65,0.65,SRH,Bowler,4.2,1,0,retained,2233.3,0.0,2233.3,IPL+T20I,103.0,908.0,9.0,Powerplay+Middle+Death,pace bowler,Tail,2233.3,0.65,0.0,0.65
Sanvir Singh,0.0,0.0,0.0,SRH,Allrounder,0.2,0,0,retained,0.0,0.0,0.0,prior,9.0,0.0,6.5,,,Lower,0.0,0.0,0.0,0.0
Washington Sundar,0.324,0.32,0.32,SRH,Allrounder,8.75,1,0,retained,1204.0,0.0,1204.0,IPL+T20I,176.0,374.0,6.0,Powerplay+Middle,spin bowler,Lower,1204.0,0.32,0.0,0.32
Marco Jansen,0.179,0.18,0.18,SRH,Allrounder,4.2,1,1,retained,1117.05,0.0,1117.05,IPL+T20I,53.0,419.0,8.0,Powerplay+Middle+Death,pace bowler,Lower,1117.05,0.18,0.0,0.18
Abhishek Sharma,0.522,0.52,0.52,SRH,Allrounder,6.5,0,0,retained,1510.0,0.0,1510.0,IPL only,552.0,162.0,1.5,Middle,spin bowler,Opener,1510.0,0.52,0.0,0.52
Shahbaz Ahmed,0.033,0.03,0.03,SRH,Allrounder,2.4,1,0,traded,1178.4,0.0,1178.4,IPL+T20I,273.0,346.0,6.0,Powerplay+Middle,spin bowler,Lower,1178.4,0.03,0.0,0.03
Nitish Kumar Reddy,0.331,0.33,0.33,SRH,Allrounder,0.2,0,0,retained,93.0,0.0,93.0,IPL only,0.0,31.0,,,pace bowler,,93.0,0.33,0.0,0.33
Upendra Yadav,0.0,0.0,0.0,SRH,WK-Batter,0.25,0,0,retained,0.0,0.0,0.0,prior,0.0,0.0,,,,,0.0,0.0,0.0,0.0
Anmolpreet Singh,0.529,0.53,0.53,SRH,Batter,0.2,0,0,retained,286.0,0.0,286.0,IPL only,109.0,0.0,1.0,,,Opener,286.0,0.53,0.0,0.53
Mayank Agarwal,0.795,0.79,0.79,SRH,Batter,8.25,1,0,retained,1264.0,0.0,1264.0,IPL only,684.0,0.0,2.0,,,Opener,1264.0,0.79,0.0,0.79
Heinrich Klaasen,1.595,1.6,1.6,SRH,WK-Batter,5.25,1,1,retained,834.45,0.0,834.45,IPL+T20I,253.0,0.0,5.0,,,Middle,834.45,1.6,0.0,1.6
Glenn Phillips,0.67,0.67,0.67,SRH,Allrounder,1.5,1,1,retained,431.25,0.0,431.25,IPL+T20I,55.0,31.0,6.0,,spin bowler,Lower,431.25,0.67,0.0,0.67
Rahul Tripathi,1.172,1.17,1.17,SRH,Batter,8.5,1,0,retained,1474.15,0.0,1474.15,IPL+T20I,757.0,0.0,3.0,,,No3,1474.15,1.17,0.0,1.17
Abdul Samad,0.678,0.68,0.68,SRH,Batter,4.0,0,0,retained,503.0,0.0,503.0,IPL only,222.0,12.0,7.0,,spin bowler,Lower,503.0,0.68,0.0,0.68
Aiden Markram,0.751,0.75,0.75,SRH,Batter,2.6,1,1,retained,1742.5,0.0,1742.5,IPL+T20I,590.0,110.0,4.0,Powerplay+Middle,spin bowler,Middle,1742.5,0.75,0.0,0.75
